Product Page,Product URL,Title,Description,Product Type,Tags,Categories,Visible,Hosted Image URLs,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Weight,Length,Width,Height,Stock
/shop/tabletop/,Marguerite-Large-Platter-PLTMRG3,Marguerite Large Platter PLTMRG3,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $130.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 13 x 10 x 1.6</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968c9bfa5790a7cf9a31b18/1534542678977/ujklqe8ejlbtbeyapkgb.jpg,PLTMRG3,,,,,,,130.00 USD,0.00 USD,,3,13,10,1.6,Unlimited
/shop/tabletop/,Mariés-Platter-PLTMRS1,Mariés Platter PLTMRS1,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $175.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 14 x 13 x 6.1</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968cb011b631bfd88fb8a26/1534542689231/PLTMRS1+-+%5BB%5D%5B2007-09-05%5D.jpg,PLTMRS1,,,,,,,175.00 USD,0.00 USD,,3,14,13.6,1,Unlimited
/shop/tabletop/,Large-Platter-Perles-PLTPRL2,Large Platter Perles PLTPRL2,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $210.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 20.7 x 11.6 x 1</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5c1007878a922da8cf2444fe/1544554378349/AST_0100_PLTPRL2.jpg,PLTPRL2,,,,,,,210.00 USD,0.00 USD,,3,20.7,11.6,1,Unlimited
/shop/tabletop/,Perle-Deep-Platter-PLTPRL4,Perle Deep Platter PLTPRL4,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $125.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 9.1 x 7.9 x 2</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968da0ee45a7c330fcf0df0/1534542761746/PLTPRL4+-+%5BB%5D%5B2008-09-03%5D.jpg,PLTPRL4,,,,,,,125.00 USD,0.00 USD,,2,9.1,7.9,2,Unlimited
/shop/tabletop/,Pierre-Platter-PLTPRR1,Pierre Platter PLTPRR1,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $150.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 13.2 x 10.2 x1.6</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968dc04f14aa19247a1eccb/1534542771096/PLTPRR1+-+%5BB%5D%5B2008-09-03%5D.jpg,PLTPRR1,,,,,,,150.00 USD,0.00 USD,,1,13.2,10.2,1.6,Unlimited
/shop/tabletop/,Oval-Sobre-Platter-PLTSBR3,Oval Sobre Platter PLTSBR3,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $145.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 16.1 x 11.8 x 1.2</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968cdc1b8a79bd1d60a0de5/1534542704139/PLTSBR3+-+%5BB%5D%5B2011-01-17%5D.jpg,PLTSBR3,,,,,,,145.00 USD,0.00 USD,,2,16.1,11.8,1.2,Unlimited
/shop/tabletop/,Simple-Small-Oval-Platter-PLTSMP5,Simple Small Oval Platter PLTSMP5,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $120.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 13.4 x 9.1 x 1</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968eee1f7e0ab9efbe764cc/1534542826870/iqff6riip965q6aysq3b.jpg,PLTSMP5,,,,,,,120.00 USD,0.00 USD,,2,13.4,9.1,1,Unlimited
/shop/tabletop/,Simple-Large-Oval-Platter-PLTSMP7,Simple Large Oval Platter PLTSMP7,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $195.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 16.9 x 11.8 x 1.6</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968e9a41e5b6cadf45c879d/1534542820141/PLTSMP7+-+%5BB%5D%5B2009-09-03%5D.jpg,PLTSMP7,,,,,,,195.00 USD,0.00 USD,,3,16.9,11.8,1.6,Unlimited
/shop/tabletop/,Large-Long-Platter-Victor-PLTVCT4,Large Long Platter Victor PLTVCT4,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $240.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 21.7 x 10.4 x 1<br></p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968c472e58c62d324854c1e/1534542639988/c5gm6gjmnjekcuvl8zt5.jpg,PLTVCT4,,,,,,,240.00 USD,0.00 USD,,2,21.7,10.4,1,Unlimited
/shop/tabletop/,Square-Platter-Victor-PLTVCT5,Square Platter Victor PLTVCT5,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $175.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 15 x 14.2 x 0.8</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968f41f6b8f5b3e75144394/1534542835263/igxjdwcbcnyqqg55u7yr.jpg,PLTVCT5,,,,,,,175.00 USD,0.00 USD,,1,15,14.2,0.8,Unlimited
/shop/tabletop/,Villa-Medici-Large-Round-Platter-PLTVLM3,Villa Medici Large Round Platter PLTVLM3,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">&nbsp;Price: $115.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 15.6 x 15.6 x 1.8</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,Platters and Serveware,Astier de Villate,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5320ebbe8c0a557ebd9/5968f7b603596e0dd8d7e47f/1534542905646/PLTVLM3+-+%5BB%5D%5B2015-09-01%5D%5B1-2%5D.jpg,PLTVLM3,,,,,,,115.00 USD,0.00 USD,,1,15.6,15.6,1.8,Unlimited
/shop/textile-shop/,brushed-mohair-throw-slate-75hdy,Brushed Mohair Throw | Slate,"<p style=""white-space: pre-wrap;"">Woven from 100% pure fine mohair fiber, this beautiful brushed mohair throw features a luxurious high pile and soft hand. The exceptional qualities of mohair fiber combined with masterful craftsmanship create this heirloom-quality accent throw. Its natural warmth, elegance and luxury is a gorgeous addition to beautiful rooms.<br>An exceptional gift, perfect for favorite living spaces and end-of-bed.</p><p style=""white-space: pre-wrap;"">W 51” x L 72”</p>",PHYSICAL,,Throws,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c1524b30ebbe81cdf24f626/1544889533758/Land_Down_Under_Mohair_Throw_Slate.jpg,SQ0103050,,,,,,,298.00 USD,0.00 USD,,5,18,12,3,2
/shop/textile-shop/,cityoflions-lindsayalker,,,,,,,,SQ0157133,Color,Red,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/furniture/,emilio-side-table,Emilio Side Table,"<p style=""white-space: pre-wrap;"">Spark conversation with this whimsical accent table touting antique brass bird legs. Perfect for the  avid collector of the unusual. The top features a bronze glass mirror.  </p><p style=""white-space: pre-wrap;"">H24” x W 24” x D 14.5” </p><h3 style=""white-space: pre-wrap;""><a href=""/s/86o3ghkjjkttoa3hnnabuw8n79nq4d"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Side Tables,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/59baa3da6f4ca36e3f347032/1536848326965/EmilioSide.jpg,SQ0178065,,,,,,,875.00 USD,0.00 USD,,30,24,14.5,24,Unlimited
/shop/textile-shop/,battlegreatwood-lindsay-alker-net38,Lindsay Alker | Battle Great Wood ,"<p style=""white-space:pre-wrap;"">As the Southeast’s exclusive showroom for Lindsay Alker’s beautifully hand-printed fabrics, we now sell them by the yard. The artisan collection ‘Battle Great Wood’ is designed with lino-blocks and hand silkscreened in England. The collection, initially inspired by arts &amp; crafts design, features natural motifs and is complemented with contemporary geometric patterns.  The designs are intentionally uneven and retain the texture of lino prints. The emphasis on the hand printed process and artisan printing showcase the true beauty of Alker’s methodology. </p><p style=""white-space:pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,Textiles,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af928085229f2877b68c9/1551453551949/BGW+23.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af9449140b77a89da04f4/1551453551971/BGW+25.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af948a4222f33782b3f01/1551453551974/BGW+26.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af9d8c83025d4db449905/1551453551983/BGW+INDIGO+REVERSE1+.JPG, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af9280d92979b8b89c281/1551453551964/BGW+12.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6af94cf4e1fcbaed901feb/1551453551965/BGW+RED+REVERSE+1.JPG",SQ0232722,Color,Grey,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/textile-shop/,cityoflions-lindsayalker-zy4sb,,,,,,,,SQ0274127,Color,Black,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/textile-shop/,blue-dragon,Blue Dragon | 14 x 26,"<p style=""white-space:pre-wrap;"">This luxurious, silk throw pillow is rich with color and symbolism, and would be a beautiful addition to any bedding ensemble or sofa. Price includes down pillow insert. </p><p style=""white-space:pre-wrap;"">W 14” x 26”</p>",PHYSICAL,,Pillows,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c93b7766e9a7f086673ebd3/1553184677801/Tibet+Pillow_Blue+Dragon_14x26.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c93b77671c10bb1d38826fa/1553184634032/Tibet+Pillow_Blue+Dragon+detail_14x26.jpg",SQ0363058,,,,,,,515.00 USD,0.00 USD,,3,20,20,5,1
/shop/textile-shop/,casa-alker-rn6wa,,,,,,,,SQ0430581,Color,Pale Grey / White,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/textile-shop/,celine-throw-charcoal-zyb6l-phk8r-8wz43-axpkx,Celine Throw | Paprika,"<p style=""white-space: pre-wrap;"">Cotton, when brushed, undergoes a transformation that gives it a plush, alluring texture. Our best-selling Celine throw blends soft colors with cream in a herringbone weave and is finished with a twisted fringe. </p><p style=""white-space: pre-wrap;"">Made in Portugal</p><p style=""white-space: pre-wrap;"">51” W x 71” L</p><p style=""white-space: pre-wrap;"">100% Cotton</p>",PHYSICAL,,Throws,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5bfd7b760ebbe85899865809/1543339039555/Celine+Throw+-+Paprika.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5bfd7b64cd8366780d4baf57/1543338699852/Celine+Throw+Group.jpg",SQ0448372,,,,,,,97.00 USD,0.00 USD,,5,18,12,3,2
/shop/textile-shop/,cityoflions-lindsayalker-zy4sb,,,,,,,,SQ0522276,Color,Grey,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/textile-shop/,casa-alker,,,,,,,,SQ0524618,Color,Pale Grey,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/found/,tramp-art-frames,Tramp Art Frames,"<p style=""white-space:pre-wrap;"">Tramp Art&nbsp;was an&nbsp;art&nbsp;movement found throughout the world where small  pieces of wood, primarily from discarded cigar boxes and shipping  crates, were whittled into layers of geometric shapes having the outside  edges of each layer notch carved. Perfect to be used to frame a painting or stand along as a its own piece of art. As each item is unique, each frame will vary slightly in terms of size and design.</p><p style=""white-space:pre-wrap;"">Large: H 17.5” x W 16” x D 2.5”</p><p style=""white-space:pre-wrap;"">Medium: H 30” x W 33.5” x D 2.5</p><p style=""white-space:pre-wrap;"">Small: H 24.5 x W 32” x D 2.5”</p>",PHYSICAL,,,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be53f9619a67c30ab017/1553187787373/Tramp+Art+Frames_group.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be5024a694d36a2dd29d/1553187787375/Tramp+Art+Frame_Large.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be500d9297d1152d9449/1553187787378/Tramp+Art+Frame_Large_detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be51971a180734db4b83/1553187787379/Tramp+Art+Frame_Medium.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be519b747a1670054c19/1553187787391/Tramp+Art+Frame_Medium_detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be52971a180734db4b8b/1553187787380/Tramp+Art+Frame_Small.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5c93be520d9297d1152d945d/1553187787397/Tramp+Art+Frame_Small_detail.jpg",SQ0536125,Size,Large,,,,,750.00 USD,0.00 USD,,0,17.5,2,16,1
/shop/accessories/,black-vase-large,Black Banded Vase | Large,"<p style=""white-space: pre-wrap;"">Hand-crafted in Brooklyn, NY, our banded vase collection focuses on the hand forged craft of the ceramic process. Each item explores the unique variation and idiosyncrasies that naturally comes from such a storied craft. The banded collection highlights classic shapes with a thin banded detail for a timeless and beautiful look. No two are alike so shapes and size will differ item from item. </p><p style=""white-space: pre-wrap;"">W 6.5” x D 6.5” x H 10.5”</p><p data-rte-preserve-empty=""true"" style=""white-space: pre-wrap;""></p>",PHYSICAL,,Decorative Objects,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c0febee1ae6cf7283df6817/1544547434195/Nicolas_Newcomb_Black_Lg.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c0feb7f1ae6cf7283df6016/1544547183122/Nicolas_Newcomb_Group.jpg",SQ0561313,,,,,,,235.00 USD,0.00 USD,,5,6.5,6.5,13,2
/shop/found/,tramp-art-frames,,,,,,,,SQ0615021,Size,Small,,,,,250.00 USD,0.00 USD,,0,24.5,2.5,32,0
/shop/accessories/,wood-bag-avana,Wood Bag | Avana,"<p style=""white-space:pre-wrap;"">This bag is designed to be a storage bag for firewood. It's large size and washable fabric make it perfect for cold nights by the fireplace. Designed and made in Italy.</p><p style=""white-space:pre-wrap;"">W 22” x D 16” x H 22”</p>",PHYSICAL,,Bags,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c93b4514785d3d7611ab3dc/1553183828250/Bag_Wood_Avana.jpg,SQ0624383,,,,,,,139.00 USD,0.00 USD,,0,22,16,22,4
/shop/textile-shop/,battlegreatwood-lindsay-alker-net38-cml7k,Lindsay Alker | St Clement ,"<p style=""white-space:pre-wrap;"">As the Southeast’s exclusive showroom for Lindsay Alker’s beautifully hand-printed fabrics, we now sell them by the yard. The artisan collection ‘Battle Great Wood’ is designed with lino-blocks and hand silkscreened in England. The collection, initially inspired by arts &amp; crafts design, features natural motifs and is complemented with contemporary geometric patterns.  The designs are intentionally uneven and retain the texture of lino prints. The emphasis on the hand printed process and artisan printing showcase the true beauty of Alker’s methodology. </p><p style=""white-space:pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,Textiles,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c66e1ff4785d3ba862ad5c5/1551713568170/st%2Bclement%2B2%2B.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c66e200104c7b12169970d6/1551713568173/st%2Bclement_1.jpg",SQ0666101,Color,Ash & Pitch & Chalk,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/furniture/,fairchild-side-table,Fairchild Side Table,"<p style=""white-space: pre-wrap;"">The Fairchild encapsulates beautiful design using a fresh blend of traditional and current sensibilities. This beautiful oak table translates to a variety of settings, from beach to city, with it’s gorgeous texture and visibly solid construction. </p><p style=""white-space: pre-wrap;"">Please allow 6-8 weeks for delivery.</p><p style=""white-space: pre-wrap;"">W 36” x D 36” x H 31”</p><p style=""white-space: pre-wrap;""><a href=""/s/DR_Fairchild-Side-Table.pdf"" target=""_blank"">PRINT TEARSHEET</a></p>",PHYSICAL,,Side Tables,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5c19203f758d46c88fd95ab8/1545150542086/Fairchild_Table.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5c19203faa4a99481a1d7e20/1545150540936/Fairchild_Table_Detail.jpg",SQ0690341,,,,,,,2900.00 USD,0.00 USD,,100,36,36,30,1
/shop/textile-shop/,cityoflions-lindsayalker,,,,,,,,SQ0813605,Color,Brown,,,,,0.00 USD,0.00 USD,,0,0,0,0,1
/shop/upholstery/,forgedsteelbaseottoman,Jocko Bench,,PHYSICAL,,Ottomans and Benches,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c43816f8a922d3a72d94152/1548876540671/Mrs.Howard_Forged+Steel_Ottoman_Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c438170032be40b01175183/1548876540678/Mrs.Howard_Forged+Steel_Ottoman_Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c4381b088251ba07956d185/1548876540672/Mrs.Howard_Forged+Steel_Ottoman_Side.jpg",SQ0828181,,,,,,,0.00 USD,0.00 USD,,60,19,22,19,Unlimited
/shop/upholstery/,Field-Bench-c6zce,Field Bench - City of Lions,"<p style=""white-space: pre-wrap;"">John Derian’s design sensibility, deep-rooted in the silhouettes of the past and yet perfectly suited to the present, couples with Cisco’s known commitment to sustainability to create a line of eco-friendly 19th century- inspired upholstery. Handmade at Cisco’s family-run Los Angeles workshop, the John Derian furniture collection pairs aesthetics with utility to create a timeless and inviting addition to your home. </p><p style=""white-space: pre-wrap;"">This piece is done exclusively for us in Lindsey Alker hand-printed fabric. The artisan collection ‘Battle Great Wood’ is designed with lino-blocks and hand silkscreened in England. The collection was initially inspired by art &amp; crafts design. The designs are intentionally uneven and retain the gorgeous texture and movement of lino prints.&nbsp;</p><p style=""white-space: pre-wrap;"">H 22” x W 72” x 27D ”</p><h3 style=""white-space: pre-wrap;""><a href=""/s/jeo2ljiqlkrnp29lr424p1epije2jl"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Ottomans and Benches,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5be1ed67352f538ab8de48c6/1541533061907/Field+Bench_Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5be1ed4988251b14454c6d0e/1541533037186/Field+Bench_Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5be1ed4970a6ad527c4b246c/1541533038522/Field+Bench_Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5be1ed6703ce645fd92045e5/1549481683203/Field+Bench_Side.jpg",SQ0862000,COM(Customer’s Own Material Price):,,Yardage Required for COM:,,Starting Price: ,,4275.00 USD,0.00 USD,,199,72,27,22,1
/shop/upholstery/,carmel-sofa,Carmel Sofa,"<p class="""" style=""white-space:pre-wrap;"">A relentless pursuit of the best materials (durable, sustainable and renewable) with 30 years of crafting experience makes each bench-crafted piece of Lancaster furniture a labor of love. The result is a piece of the highest quality with a luxurious finish to every detail. The Carmel sofa offers the deep seated comfort that invites you to stay for hours. We love it so much, our very own Bradley Odom has this green mohair in his own home. With clean lines and subtle curves, the Carmel is a timeless addition to any environment.</p><p class="""" style=""white-space:pre-wrap;"">H 33” x W 72” x D 40”</p><p class="""" style=""white-space:pre-wrap;"">$6795 As shown, Nevada Mohair Olive, Grade E<br>$4380 Starting price<br>$4380 COM (Customer’s Own Material) 18 yards</p><p class="""" style=""white-space:pre-wrap;"">Available in 72” | 84” | 96” | 108”<br>Extensive line of fabric options available in the shop Spring down seat construction<br>Stain and face protection available<br>Please allow 8-10 weeks for delivery </p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>",PHYSICAL,,Sofas and Sectionals,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c435a364fa51abcc09958a6/1547920243061/Carmel_Sofa_Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c4359d6bba2236720140ba3/1547920243065/Carmel_Sofa_Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c4359d703ce64e2d2fd4b7d/1547920243067/Carmel_Sofa_Back.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c435a05562fa759dd4fcd54/1547920243070/Carmel_Sofa_Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5c435a41cd83663a094a02fd/1547920243072/Carmel_Sofa_Side.jpg",SQ1006531,,,,,,,4380.00 USD,0.00 USD,,250,0,0,0,Unlimited
